symbol,exchange,quoteType,rank,fundop_annual_report_expense_ratio,fundop_annual_holdings_turnover,fundop_total_net_assets,market,etf_type,info_market,info_region,info_currency,info_netExpenseRatio,info_totalAssets,info_netAssets,info_fundInceptionDate,info_fundFamily,info_legalType,info_category,info_averageDailyVolume3Month,info_averageVolume,info_threeYearAverageReturn,info_fiveYearAverageReturn,info_ytdReturn,info_fiftyTwoWeekChangePercent
FBND,PCX,etf,20005.0,0.0036000002,2.46,0.0,US,bond,us_market,US,USD,0.36,23443685376.0,23443685400.0,1412553600.0,Fidelity Investments,Exchange Traded Fund,Intermediate Core-Plus Bond,2634861.0,2634861.0,0.0432766,0.0059911,7.57809,1.345098
STIP,PCX,etf,20005.0,0.00029999999,0.024500001,0.0,US,bond,us_market,US,USD,0.03,12801294336.0,12801294300.0,1291161600.0,iShares,Exchange Traded Fund,Short-Term Inflation-Protected Bond,1176570.0,1176570.0,0.0507923,0.0352567,6.02748,1.0919809
IGOV,NGM,etf,20005.0,0.0034999999,0.27,0.0,US,bond,us_market,US,USD,0.35,987374336.0,987374340.0,1232496000.0,iShares,Exchange Traded Fund,Global Bond,248868.0,248868.0,0.0230213,-0.0434062,10.19448,8.162748
VTC,NGM,etf,20005.0,0.00029999999,1.33,0.0,US,bond,us_market,US,USD,0.03,1506604160.0,1506604160.0,1510012800.0,Vanguard,Exchange Traded Fund,Corporate Bond,115191.0,115191.0,0.0465779,0.0022615,7.60096,1.5320182
EMLC,PCX,etf,20005.0,0.003,0.25,0.0,US,bond,us_market,US,USD,0.3,4207237632.0,4207237630.0,1279756800.0,VanEck,Exchange Traded Fund,Emerging-Markets Local-Currency Bond,2854004.0,2854004.0,0.080502994,0.013527799,18.25111,10.890675
BWX,PCX,etf,20004.0,0.0034999999,0.17,0.0,US,bond,us_market,US,USD,0.35,1302166400.0,1302166400.0,1191283200.0,State Street Investment Management,Exchange Traded Fund,Global Bond,775980.0,775980.0,0.0140138,-0.0425507,7.86597,4.428041
DXB.TO,TOR,etf,20004.0,0.0,2.8626,0.0,Canada,bond,ca_market,US,CAD,,137096128.0,137096128.0,1506038400.0,Dynamic Funds,Exchange Traded Fund,,1404.0,1404.0,0.0319836,-0.000831,4.5773,-0.99612474
SJNK,PCX,etf,20004.0,0.004,0.64,0.0,US,bond,us_market,US,USD,0.4,5243661824.0,5243661800.0,1331683200.0,State Street Investment Management,Exchange Traded Fund,High Yield Bond,3733051.0,3733051.0,0.0802756,0.0518746,7.52843,-0.7067144
PYLD,PCX,etf,20004.0,0.0064,5.01,0.0,US,bond,us_market,US,USD,0.64,10188812288.0,10188812300.0,1687305600.0,PIMCO,Exchange Traded Fund,Multisector Bond,3672976.0,3672976.0,,,9.79442,2.2553563
FLDB,NGM,etf,20004.0,0.002,0.59,0.0,US,bond,us_market,US,USD,0.2,389978112.0,389978112.0,1708560000.0,Fidelity Investments,Exchange Traded Fund,Ultrashort Bond,6573.0,6573.0,,,4.79269,-0.05943179
IEI,NGM,etf,20004.0,0.0015,0.35,0.0,US,bond,us_market,US,USD,0.15,17525069824.0,17525069800.0,1167955200.0,iShares,Exchange Traded Fund,Intermediate Government,1808275.0,1808275.0,0.0371103,0.0011671,7.01115,2.3243785
VGMS,BTS,etf,20004.0,0.003,0.28,0.0,US,bond,us_market,US,USD,0.3,168854400.0,168854400.0,1749427200.0,Vanguard,Exchange Traded Fund,Multisector Bond,40973.0,40973.0,,,0.0056181997,2.4908185
SHV,NGM,etf,20004.0,0.0015,1.39,0.0,US,bond,us_market,US,USD,0.15,19958091776.0,19958091800.0,1167955200.0,iShares,Exchange Traded Fund,Ultrashort Bond,2608567.0,2608567.0,0.0476163,0.0307834,4.1952,-0.027233362
CPLS,NGM,etf,20004.0,0.003,2.32,0.0,US,bond,us_market,US,USD,0.3,195392304.0,195392304.0,1702339200.0,AllianceBernstein,Exchange Traded Fund,Intermediate Core-Plus Bond,18830.0,18830.0,,,7.11896,1.1256814
MILK,BTS,etf,20003.0,0.0049,0.95,0.0,US,bond,us_market,US,USD,0.49,6876576.0,6876576.0,1734393600.0,Pacer,Exchange Traded Fund,Corporate Bond,7628.0,7628.0,,,7.4875,-0.49248934
ZTL.NE,NEO,etf,20003.0,0.0,0.64849997,0.0,Canada,bond,ca_market,US,CAD,,,,1487635200.0,BMO Asset Management Inc,Exchange Traded Fund,,10840.0,10840.0,-0.0233816,-0.0632713,-0.47163,-6.734693
VCEB,BTS,etf,20003.0,0.0011999999,0.33,0.0,US,bond,us_market,US,USD,0.12,1003932032.0,1003932030.0,1600732800.0,Vanguard,Exchange Traded Fund,Corporate Bond,46968.0,46968.0,0.0463789,0.0021577,7.50295,1.5512586
VTEB,PCX,etf,20003.0,0.00029999999,0.23,0.0,US,bond,us_market,US,USD,0.03,45148389376.0,45148389000.0,1440115200.0,Vanguard,Exchange Traded Fund,Muni National Interm,6379590.0,6379590.0,0.0296975,0.0081404,3.72145,0.39761066
SITB.NE,NEO,etf,20003.0,0.0,0.2727,0.0,Canada,bond,ca_market,US,CAD,,2503596544.0,2503596540.0,1604361600.0,1832 Asset Management L.P,Exchange Traded Fund,,129073.0,129073.0,0.0330774,-0.0010871,2.38868,-2.0986974
OBND,BTS,etf,20003.0,0.0055,1.29,0.0,US,bond,us_market,US,USD,0.55,52068032.0,52068032.0,1632700800.0,State Street Investment Management,Exchange Traded Fund,Multisector Bond,9828.0,9828.0,0.058851197,,7.9253,0.6379247
BBLB,BTS,etf,20003.0,0.0004,0.25,0.0,US,bond,us_market,US,USD,0.04,5963866.0,5963866.0,1681862400.0,JPMorgan,Exchange Traded Fund,Long Government,525.0,525.0,,,4.33102,-3.9452195
XHY.TO,TOR,etf,20003.0,0.0,0.42110002,0.0,Canada,bond,ca_market,US,CAD,,959952640.0,959952640.0,1264032000.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,42143.0,42143.0,0.063192904,0.0312374,6.76954,-0.6555438
AAA,PCX,etf,20003.0,0.0025,0.37,0.0,US,bond,us_market,US,USD,0.25,42421300.0,42421300.0,1599523200.0,Alternative Access Funds,Exchange Traded Fund,Securitized Bond - Focused,9575.0,9575.0,0.0666772,0.0431505,5.11878,-0.6160557
TDB.TO,TOR,etf,20003.0,0.0,0.36900002,0.0,Canada,bond,ca_market,US,CAD,,2856134912.0,2856134910.0,1458604800.0,TD Asset Management Inc,Exchange Traded Fund,,123577.0,123577.0,0.0328738,-0.0004883,2.4572,-2.6256561
ZTM-U.NE,NEO,etf,20003.0,0.0,0.4115,0.0,Canada,bond,ca_market,US,CAD,,,,1487635200.0,BMO Asset Management Inc,Exchange Traded Fund,,914.0,914.0,0.029854601,-0.0096095,7.87076,2.9111147
XBB,PCX,etf,20003.0,0.002,0.39,0.0,US,bond,us_market,US,USD,0.2,408375808.0,408375808.0,1653350400.0,BondBloxx Investment Management,Exchange Traded Fund,High Yield Bond,139900.0,139900.0,0.0746893,,8.71764,1.7639041
BIV,PCX,etf,20003.0,0.00029999999,0.55,0.0,US,bond,us_market,US,USD,0.03,50265219072.0,50265219000.0,1175558400.0,Vanguard,Exchange Traded Fund,Intermediate Core Bond,2032140.0,2032140.0,0.0417911,-0.0003599,8.62466,2.8260589
TLH,PCX,etf,20003.0,0.0015,0.28,0.0,US,bond,us_market,US,USD,0.15,12402945024.0,12402945000.0,1167955200.0,iShares,Exchange Traded Fund,Long Government,1333629.0,1333629.0,-0.0002581,-0.0484935,6.39071,-0.95163584
FEMB,NGM,etf,20003.0,0.0085,0.46,0.0,US,bond,us_market,US,USD,0.85,303499296.0,303499296.0,1415059200.0,First Trust,Exchange Traded Fund,Emerging-Markets Local-Currency Bond,111168.0,111168.0,0.0964114,0.0165386,20.77773,13.759756
DXBB.TO,TOR,etf,20003.0,0.0,0.6385,0.0,Canada,bond,ca_market,US,CAD,,110885256.0,110885256.0,1730332800.0,1832 Asset Management L.P,Exchange Traded Fund,,3247.0,3247.0,,,3.0946,-2.5527716
ILS,PCX,etf,20003.0,0.015800001,0.0,0.0,US,bond,us_market,US,USD,1.58,33888444.0,33888444.0,1743379200.0,"Brookmont Capital Management, LLC",Exchange Traded Fund,Miscellaneous Fixed Income,34270.0,34270.0,,,0.0032523999,-0.24875402
QLTA,PCX,etf,20003.0,0.0015,0.16,0.0,US,bond,us_market,US,USD,0.15,1721733248.0,1721733250.0,1329177600.0,iShares,Exchange Traded Fund,Corporate Bond,229033.0,229033.0,0.0401305,-0.0023928,7.36851,1.6101718
TULB.TO,TOR,etf,20003.0,0.0,0.9647,0.0,Canada,bond,ca_market,US,CAD,,129220344.0,129220344.0,1574121600.0,TD Asset Management Inc,Exchange Traded Fund,,4896.0,4896.0,-0.0117027,-0.044878602,0.12461,-7.6152983
RMOP,PCX,etf,20003.0,0.008,0.0,0.0,US,bond,us_market,US,USD,0.8,269859040.0,269859040.0,1723420800.0,Rockefeller Asset Management,Exchange Traded Fund,High Yield Muni,92400.0,92400.0,,,3.66529,-2.2006333
EMBD,PCX,etf,20003.0,0.0039,0.0,0.0,US,bond,us_market,US,USD,0.39,286092864.0,286092864.0,1590969600.0,Global X Funds,Exchange Traded Fund,Emerging Markets Bond,69163.0,69163.0,0.081845105,0.0282214,12.28818,3.104782
FCGB.NE,NEO,etf,20003.0,0.005,0.4083,39702.52,Canada,bond,ca_market,US,CAD,0.5,1442868480.0,1442868480.0,1568937600.0,Fidelity Investments Canada ULC,Exchange Traded Fund,,88745.0,88745.0,0.0296577,0.0053963,5.39157,-0.46274662
TMF,PCX,etf,20102.0,0.0091,1.42,0.0,US,bond,us_market,US,USD,0.91,3890583552.0,3890583550.0,1239840000.0,Direxion Funds,Exchange Traded Fund,Trading--Leveraged Debt,5589373.0,5589373.0,-0.2396186,-0.3274716,-3.00523,-15.8635025
TBT,PCX,etf,20059.0,0.0093,0.0,0.0,US,bond,us_market,US,USD,0.93,257627360.0,257627360.0,1209427200.0,ProShares,Exchange Traded Fund,Trading--Inverse Debt,369372.0,369372.0,0.12567,0.17338979,-1.76388,2.1965265
TMV,PCX,etf,20019.0,0.0095,0.0,0.0,US,bond,us_market,US,USD,0.95,165279968.0,165279968.0,1239840000.0,Direxion Funds,Exchange Traded Fund,Trading--Inverse Debt,1125783.0,1125783.0,0.0488665,0.1500467,-3.7938,3.921032
TBF,PCX,etf,20009.0,0.0095,0.0,0.0,US,bond,us_market,US,USD,0.95,66132968.0,66132968.0,1250553600.0,ProShares,Exchange Traded Fund,Trading--Inverse Debt,76867.0,76867.0,0.0915678,0.108275406,1.35902,1.6297579
HPYM-U.TO,TOR,etf,20005.0,0.0,0.661,0.0,Canada,bond,ca_market,US,USD,,,,1704931200.0,Harvest Portfolios Group Inc.,Exchange Traded Fund,,2568.0,2568.0,,,8.35242,-1.6348779
LDRT,PCX,etf,20004.0,0.0007,0.3,0.0,US,bond,us_market,US,USD,0.07,30839768.0,30839768.0,1730937600.0,iShares,Exchange Traded Fund,Short Government,28795.0,28795.0,,,5.39778,1.0395885
TBIL,NGM,etf,20004.0,0.0015,0.0,0.0,US,bond,us_market,US,USD,0.15,6307904000.0,6307904000.0,1659916800.0,F/m Investments LLC,Exchange Traded Fund,Ultrashort Bond,1984300.0,1984300.0,0.047818597,,4.21273,0.0
USFR,PCX,etf,20004.0,0.0015,1.59,0.0,US,bond,us_market,US,USD,0.15,16375524352.0,16375524400.0,1391472000.0,WisdomTree,Exchange Traded Fund,Ultrashort Bond,4036946.0,4036946.0,0.0493394,0.0342216,4.26536,-0.05953312
MPAY.TO,TOR,etf,20003.0,0.0,0.8564,0.0,Canada,bond,ca_market,US,CAD,,72013728.0,72013728.0,1696377600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,7103.0,7103.0,,,,-9.445774
SCHR,PCX,etf,20003.0,0.00029999999,0.38,0.0,US,bond,us_market,US,USD,0.03,12610834432.0,12610834400.0,1280966400.0,Schwab ETFs,Exchange Traded Fund,Intermediate Government,2125737.0,2125737.0,0.0354942,-0.0013281,7.37192,2.2112966
TYO,PCX,etf,20003.0,0.01,0.0,0.0,US,bond,us_market,US,USD,1.0,9941002.0,9941002.0,1239840000.0,Direxion Funds,Exchange Traded Fund,Trading--Inverse Debt,23867.0,23867.0,0.073042795,0.128086,-7.66623,-6.224066
SPAY.TO,TOR,etf,20003.0,0.0,2.0106,0.0,Canada,equity,ca_market,US,CAD,,104809128.0,104809128.0,1696377600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,8222.0,8222.0,,,,-7.119507
VGSH,NGM,etf,20003.0,0.00029999999,0.93,0.0,US,bond,us_market,US,USD,0.03,30384136192.0,30384136200.0,1261958400.0,Vanguard,Exchange Traded Fund,Short Government,3083140.0,3083140.0,0.0430252,0.0175655,5.11083,0.7212758
XTLT.TO,TOR,etf,20002.0,0.0,0.6233,0.0,Canada,bond,ca_market,US,CAD,,121644448.0,121644448.0,1675728000.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,14188.0,14188.0,,,-0.67117,-8.665353
MPAY-U.TO,TOR,etf,20002.0,0.0,0.8564,0.0,Canada,bond,ca_market,US,USD,,72013728.0,72013728.0,1696377600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,1377.0,1377.0,,,5.10002,-4.9551907
XTLH.TO,TOR,etf,20002.0,0.0,0.90730006,0.0,Canada,bond,ca_market,US,CAD,,283620672.0,283620672.0,1675728000.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,58463.0,58463.0,,,2.56608,-4.9940166
XTLT-U.TO,TOR,etf,20002.0,0.0,0.6233,0.0,Canada,bond,ca_market,US,USD,,121644448.0,121644448.0,1675728000.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,1700.0,1700.0,,,,-3.8401246
SPTI,PCX,etf,20002.0,0.00029999999,0.24,0.0,US,bond,us_market,US,USD,0.03,9618784256.0,9618784300.0,1179878400.0,State Street Investment Management,Exchange Traded Fund,Intermediate Government,2122644.0,2122644.0,0.035477098,-0.0014763001,7.39362,2.171588
HPYT-U.TO,TOR,etf,20002.0,0.0,1.0597,0.0,Canada,bond,ca_market,US,USD,,,,1717027200.0,Harvest Portfolios Group Inc.,Exchange Traded Fund,,13422.0,13422.0,,,6.0507,-12.437809
IBGL,NGM,etf,20002.0,0.0007,0.87,0.0,US,bond,us_market,US,USD,0.07,4844687.0,4844687.0,1742860800.0,iShares,Exchange Traded Fund,Target Maturity,1323.0,1323.0,,,-0.0088450005,-2.6666641
IBTO,NGM,etf,20002.0,0.0007,0.02,0.0,US,bond,us_market,US,USD,0.07,431963168.0,431963168.0,1687824000.0,iShares,Exchange Traded Fund,Target Maturity,101990.0,101990.0,,,8.20365,2.0409822
SWAN,PCX,etf,20002.0,0.0049,0.43,459487.72,US,bond,us_market,US,USD,0.49,372454464.0,372454464.0,1541376000.0,Amplify ETFs,Exchange Traded Fund,Equity Hedged,15368.0,15368.0,0.109222405,0.0299772,13.73096,7.3865533
PST,PCX,etf,20002.0,0.0095,0.0,0.0,US,bond,us_market,US,USD,0.95,11028078.0,11028078.0,1209427200.0,ProShares,Exchange Traded Fund,Trading--Inverse Debt,7840.0,7840.0,0.0574505,0.0945176,-5.73194,-5.6794286
SCHO,PCX,etf,20002.0,0.00029999999,0.67,0.0,US,bond,us_market,US,USD,0.03,12365596672.0,12365596700.0,1280966400.0,Schwab ETFs,Exchange Traded Fund,Short Government,3468475.0,3468475.0,0.0431639,0.0175563,5.14019,0.70364475
BWZ,PCX,etf,20002.0,0.0034999999,0.47,0.0,US,bond,us_market,US,USD,0.35,348093344.0,348093344.0,1231977600.0,State Street Investment Management,Exchange Traded Fund,Global Bond,123432.0,123432.0,0.0264882,-0.0153661,10.43596,7.862985
SPAY-U.TO,TOR,etf,20001.0,0.0,2.0106,0.0,Canada,equity,ca_market,US,USD,,104809128.0,104809128.0,1696377600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,1793.0,1793.0,,,4.54839,-1.9240797
ZTL-F.NE,NEO,etf,20001.0,0.0,0.0,0.0,Canada,bond,ca_market,US,CAD,,224019136.0,224019136.0,1580169600.0,BMO Asset Management Inc,Exchange Traded Fund,,0.0,0.0,0.0230812,0.0080991,2.58328,0.0
TSYW,BTS,etf,20001.0,0.0099,0.0,0.0,US,equity,us_market,US,USD,0.99,4748603.0,4748603.0,1762905600.0,Roundhill Financial Inc.,Exchange Traded Fund,Trading--Miscellaneous,6085.0,6085.0,,,-0.0060279,-5.7326612
TBJL,BTS,etf,20001.0,0.007900001,0.0,0.0,US,bond,us_market,US,USD,0.79,24926552.0,24926552.0,1597622400.0,Innovator ETFs,Exchange Traded Fund,Defined Outcome,7718.0,7718.0,-0.0105047,-0.0384764,2.00833,-0.77519417
XBIL,NGM,etf,20001.0,0.0015,0.0,0.0,US,bond,us_market,US,USD,0.15,749477696.0,749477700.0,1678060800.0,F/m Investments LLC,Exchange Traded Fund,Ultrashort Bond,126698.0,126698.0,,,4.16918,0.039970875
TLTP,BTS,etf,20001.0,0.0038,0.92,0.0,US,bond,us_market,US,USD,0.38,24873928.0,24873928.0,1730073600.0,Amplify ETFs,Exchange Traded Fund,Long Government,17423.0,17423.0,,,5.45777,-8.325302
LPAY-U.TO,TOR,etf,20001.0,0.0,2.4995,0.0,Canada,bond,ca_market,US,USD,,19677656.0,19677656.0,1696377600.0,Global X Investments Canada Inc.,Exchange Traded Fund,,2257.0,2257.0,,,5.59457,-7.0739565
USVN,NGM,etf,20001.0,0.0015,11.22,0.0,US,bond,us_market,US,USD,0.15,8746943.0,8746943.0,1679875200.0,F/m Investments LLC,Exchange Traded Fund,Intermediate Government,1848.0,1848.0,,,7.66793,2.175665
USSH,NGM,etf,20001.0,0.0015,1.07,0.0,US,bond,us_market,US,USD,0.15,21347070.0,21347070.0,1710201600.0,WisdomTree,Exchange Traded Fund,Short Government,2441.0,2441.0,,,4.98804,0.904572
IBTJ,NGM,etf,20001.0,0.0007,0.35,0.0,US,bond,us_market,US,USD,0.07,1065965504.0,1065965500.0,1582588800.0,iShares,Exchange Traded Fund,Target Maturity,432756.0,432756.0,0.0355068,-0.0053509003,6.91606,2.1241784
CTIP.NE,NEO,etf,20001.0,0.0,1.5745,0.0,Canada,bond,ca_market,US,CAD,,29711724.0,29711724.0,1629936000.0,CI Investments Inc,Exchange Traded Fund,,3427.0,3427.0,0.024807898,,5.16697,-0.5703449
BUCK,PCX,etf,20001.0,0.0034999999,0.0,0.0,US,bond,us_market,US,USD,0.35,353910304.0,353910304.0,1666828800.0,Simplify Asset Management,Exchange Traded Fund,Ultrashort Bond,179125.0,179125.0,0.0548143,,4.32181,-3.530842
IBTH,NGM,etf,20001.0,0.0007,0.22,0.0,US,bond,us_market,US,USD,0.07,1962269568.0,1962269570.0,1582588800.0,iShares,Exchange Traded Fund,Target Maturity,608308.0,608308.0,0.0379246,-0.00019980001,5.3831,1.0353327
IBTM,NGM,etf,20001.0,0.0007,0.7,0.0,US,bond,us_market,US,USD,0.07,494712192.0,494712192.0,1657065600.0,iShares,Exchange Traded Fund,Target Maturity,144020.0,144020.0,0.026733,,8.06916,2.4091005
PIFI,PCX,etf,20003.0,0.0045,0.31,0.0,US,bond,us_market,US,USD,0.45,106764640.0,106764640.0,1601510400.0,ClearShares,Exchange Traded Fund,Intermediate Core Bond,483.0,483.0,0.0389311,0.0093576005,6.39106,2.2255301
DIAL,PCX,etf,20003.0,0.0029,1.99,0.0,US,bond,us_market,US,USD,0.29,425675616.0,425675616.0,1507766400.0,Columbia Threadneedle,Exchange Traded Fund,Multisector Bond,81260.0,81260.0,0.0534085,0.0044341,9.78041,3.3726811
NUBF.TO,TOR,etf,20002.0,0.0,0.9957,0.0,Canada,bond,ca_market,US,CAD,,2915923968.0,2915923970.0,1568246400.0,National Bank Investments Inc.,Exchange Traded Fund,,8257.0,8257.0,0.0383774,0.0152151,6.37716,1.2687922
XSE.TO,TOR,etf,20002.0,0.0,0.7599,0.0,Canada,bond,ca_market,US,CAD,,70738800.0,70738800.0,1441065600.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,2945.0,2945.0,0.0313007,-0.00348,2.74295,-2.723521
MHYB.NE,NEO,etf,20001.0,0.0,0.38669997,0.0,Canada,bond,ca_market,US,CAD,,269982176.0,269982176.0,1493164800.0,Mackenzie Financial Corporation,Exchange Traded Fund,,6784.0,6784.0,0.0579734,0.0256657,5.09397,-1.1653721
DFGP,NGM,etf,20001.0,0.0022,0.15,0.0,US,bond,us_market,US,USD,0.22,2122705792.0,2122705790.0,1699315200.0,Dimensional Fund Advisors,Exchange Traded Fund,Global Bond-USD Hedged,184358.0,184358.0,,,5.95989,1.8712521
DXBG.TO,TOR,etf,20001.0,0.0,1.8614999,0.0,Canada,bond,ca_market,US,CAD,,,,1643241600.0,1832 Asset Management L.P,Exchange Traded Fund,,7765.0,7765.0,,,4.47751,-0.14970303
FIAX,PCX,etf,20001.0,0.0095,0.66,464960.22,US,bond,us_market,US,USD,0.95,151701696.0,151701696.0,1669680000.0,Nicholas Wealth Management,Exchange Traded Fund,Nontraditional Bond,21695.0,21695.0,0.0345916,,2.93119,-6.61062
FXED,NYQ,etf,20001.0,0.0251,0.06,5011.11,US,bond,us_market,US,USD,2.51,41555160.0,41555160.0,1609286400.0,Sound ETF,Exchange Traded Fund,Conservative Allocation,8860.0,8860.0,0.057189398,0.0375571,5.18793,-3.4935474
ADFI,BTS,etf,20001.0,0.0168,0.34,0.0,US,bond,us_market,US,USD,1.68,46050372.0,46050372.0,1597622400.0,Anfield,Exchange Traded Fund,Intermediate Core-Plus Bond,24670.0,24670.0,0.0299909,-0.0046945,4.96973,1.0023594
MGB.TO,TOR,etf,20001.0,0.0,1.4295,0.0,Canada,bond,ca_market,US,CAD,,134264256.0,134264256.0,1461024000.0,Mackenzie Financial Corporation,Exchange Traded Fund,,3980.0,3980.0,0.030255402,-0.0019748,4.13167,-1.2931049
FIXD.NE,NEO,etf,20001.0,0.0,0.5874,0.0,Canada,bond,ca_market,US,CAD,,5056049.0,5056049.0,1522195200.0,Evolve Funds Group Inc,Exchange Traded Fund,,904.0,904.0,0.0411943,0.0077539003,3.34564,-1.2513578
FIXD,NGM,etf,20001.0,0.0064999997,3.84,0.0,US,bond,us_market,US,USD,0.65,3445874432.0,3445874430.0,1487030400.0,First Trust,Exchange Traded Fund,Intermediate Core-Plus Bond,387606.0,387606.0,0.0341275,-0.0055553,7.59837,1.9829392
YFFI,PCX,etf,20001.0,0.005,0.0,0.0,US,bond,us_market,US,USD,0.5,22701836.0,22701836.0,1735603200.0,Indexperts,Exchange Traded Fund,Intermediate Core Bond,3021.0,3021.0,,,6.3024,2.474749
XSC.TO,TOR,etf,20001.0,0.0,0.8715,0.0,Canada,bond,ca_market,US,CAD,,65907288.0,65907288.0,1441065600.0,BlackRock Asset Management Canada Ltd,Exchange Traded Fund,,2913.0,2913.0,0.0451042,0.013762,3.87169,-1.1653721
FIXP,PCX,etf,20001.0,0.0101,1.03,3607.37,US,bond,us_market,US,USD,1.01,9973526.0,9973526.0,1737504000.0,FolioBeyond,Exchange Traded Fund,Multisector Bond,1283.0,1283.0,,,0.0050314,-0.967741
EDGF,PCX,etf,20001.0,0.008,0.77,0.0,US,bond,us_market,US,USD,0.8,292584096.0,292584096.0,1727827200.0,3EDGE Asset Management LP,Exchange Traded Fund,Intermediate Core Bond,101205.0,101205.0,,,4.28104,0.0608325
DYFI,NGM,etf,20001.0,0.0112,4.7301,0.0,US,bond,us_market,US,USD,1.12,58353568.0,58353568.0,1704758400.0,"IDX Advisors, LLC",Exchange Traded Fund,Multisector Bond,11596.0,11596.0,,,3.77937,-0.9850085
MGAB.TO,TOR,etf,20001.0,0.0,0.0776,0.0,Canada,bond,ca_market,US,CAD,,5075122.0,5075122.0,1601337600.0,Mackenzie Investments,Exchange Traded Fund,,336.0,336.0,0.041261803,0.0070447,4.11745,-0.47031045
CPLS.TO,TOR,etf,20001.0,0.0,0.4141,3.84,Canada,bond,ca_market,US,CAD,,709558848.0,709558850.0,1603929600.0,CIBC Asset Management Inc,Exchange Traded Fund,,1827.0,1827.0,0.050500304,0.0155248,4.72856,-0.60572624
FISR,PCX,etf,20001.0,0.005,1.27,0.0,US,bond,us_market,US,USD,0.5,360073088.0,360073088.0,1554163200.0,State Street Investment Management,Exchange Traded Fund,Intermediate Core Bond,55945.0,55945.0,0.0298524,-0.0099627,6.22319,0.87856054
AVSF,PCX,etf,20001.0,0.0015,0.39,0.0,US,bond,us_market,US,USD,0.15,680178240.0,680178240.0,1602633600.0,Avantis Investors,Exchange Traded Fund,Short-Term Bond,59035.0,59035.0,0.048631802,0.0174169,6.5064,1.9010544
SSFI,PCX,etf,20001.0,0.0076,1.23,0.0,US,bond,us_market,US,USD,0.76,35385916.0,35385916.0,1632787200.0,Day Hagan,Exchange Traded Fund,Nontraditional Bond,11025.0,11025.0,0.0277199,,6.53453,1.7037392
DFGX,NGM,etf,20001.0,0.002,0.48,0.0,US,bond,us_market,US,USD,0.2,1337806208.0,1337806210.0,1699315200.0,Dimensional Fund Advisors,Exchange Traded Fund,Global Bond-USD Hedged,140351.0,140351.0,,,3.50974,0.13232231
AGGA,NGM,etf,20001.0,0.0055,0.0,0.0,US,bond,us_market,US,USD,0.55,65284020.0,65284020.0,1745971200.0,Astoria Portfolio Advisors LLC,Exchange Traded Fund,Multisector Bond,13261.0,13261.0,,,0.0027673,1.8470168
AVMU,PCX,etf,20001.0,0.0015,0.19,0.0,US,bond,us_market,US,USD,0.15,150134560.0,150134560.0,1607558400.0,Avantis Investors,Exchange Traded Fund,Muni National Interm,9873.0,9873.0,0.0306723,0.008054,3.90231,0.86318254
HAF.TO,TOR,etf,20001.0,0.0,2.1658,0.0,Canada,bond,ca_market,US,CAD,,65026460.0,65026460.0,1248048000.0,Global X Investments Canada Inc.,Exchange Traded Fund,,10412.0,10412.0,0.0456464,0.0257285,2.69775,-3.0726254
EARN.TO,TOR,etf,20001.0,0.0064999997,0.96300006,0.0,Canada,bond,ca_market,US,CAD,0.65,31097456.0,31097456.0,1541721600.0,Evolve Funds Group Inc,Exchange Traded Fund,,1703.0,1703.0,0.0513447,0.0275829,3.43802,-0.42639375
WTBN,NGM,etf,20001.0,0.006,1.54,0.0,US,bond,us_market,US,USD,0.6,87733272.0,87733272.0,1702857600.0,WisdomTree,Exchange Traded Fund,Intermediate Core Bond,17330.0,17330.0,,,6.87737,1.342094
